txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TX-03175,AC-1249,MR-0046,35.46,2026-02-26 12:31:45,retail,DV-15663,SG,2024-06-24
TX-03176,AC-1265,MR-0127,31.8,2026-02-27 15:39:32,retail,DV-75547,AZ,2023-08-17
TX-03177,AC-1252,MR-0088,68.52,2026-04-03 18:31:47,services,DV-24346,AZ,2023-04-04
TX-03178,AC-1056,MR-0050,156.61,2026-03-24 20:58:18,services,DV-90160,WA,2024-12-30
TX-03179,AC-1009,MR-0185,21.82,2026-02-02 22:18:38,services,DV-43970,CO,2024-08-19
TX-03180,AC-1115,MR-0137,30.89,2026-03-25 10:07:27,retail,DV-79563,NV,2024-12-19
TX-03181,AC-1040,MR-0020,7.68,2026-02-12 11:07:48,fuel,DV-93341,OR,2023-05-28
TX-03182,AC-1190,MR-0191,89.97,2026-01-24 11:12:11,services,DV-57966,OR,2024-02-08
TX-03183,AC-1196,MR-0125,8.72,2026-02-21 16:53:51,services,DV-12370,CO,2023-07-15
TX-03184,AC-1049,MR-0198,12.62,2026-02-05 13:34:51,retail,DV-26651,OR,2024-08-18
TX-03185,AC-1230,MR-0061,160.21,2026-01-08 16:40:54,grocery,DV-45248,AZ,2024-05-10
TX-03186,AC-1068,MR-0115,136.74,2026-03-30 13:03:28,retail,DV-23470,OR,2024-08-22
TX-03187,AC-1095,MR-0050,34.2,2026-01-17 14:43:12,travel,DV-79707,NV,2024-11-15
TX-03188,AC-1173,MR-0170,26.46,2026-01-05 09:19:29,grocery,DV-38781,NV,2024-01-14
TX-03189,AC-1048,MR-0004,87.69,2026-03-14 14:36:02,services,DV-32282,NV,2023-04-16
TX-03190,AC-1115,MR-0240,23.02,2026-03-17 23:59:41,retail,DV-79563,JP,2024-12-19
TX-03191,AC-1062,MR-0128,38.6,2026-01-07 11:44:42,travel,DV-81913,OR,2024-05-23
TX-03192,AC-1087,MR-0023,210.89,2026-03-14 07:47:20,services,DV-56371,WA,2024-06-08
TX-03193,AC-1112,MR-0138,23.45,2026-03-21 11:10:49,travel,DV-52727,NV,2024-11-11
TX-03194,AC-1242,MR-0020,19.35,2026-03-27 12:51:43,electronics,DV-11513,CO,2023-07-30
TX-03195,AC-1049,MR-0069,19.93,2026-04-01 18:46:11,services,DV-26651,OR,2024-08-18
TX-03196,AC-1211,MR-0170,34.98,2026-03-06 17:37:18,dining,DV-33796,NV,2024-01-08
TX-03197,AC-1188,MR-0215,21.96,2026-01-30 16:20:45,dining,DV-51749,CO,2024-02-12
TX-03198,AC-1008,MR-0199,171.51,2026-01-23 13:33:00,dining,DV-71897,WA,2024-01-10
TX-03199,AC-1199,MR-0082,62.32,2026-03-21 12:03:56,services,DV-77821,TX,2024-03-27
TX-03200,AC-0505,AC-0503,4640.96,2026-01-11 23:08:30,services,DV-21129,TX,2025-12-21
TX-03201,AC-1222,MR-0086,55.44,2026-01-20 08:21:13,fuel,DV-74829,AZ,2024-09-08
TX-03202,AC-1219,MR-0031,69.77,2026-01-25 09:31:40,dining,DV-80333,WA,2024-10-11
TX-03203,AC-1062,MR-0097,13.06,2026-01-30 17:05:41,electronics,DV-81913,OR,2024-05-23
TX-03204,AC-1037,MR-0094,16.08,2026-02-24 06:50:31,fuel,DV-72656,TX,2023-05-17
TX-03205,AC-1265,MR-0169,28.97,2026-03-31 13:15:24,fuel,DV-75547,AZ,2023-08-17
TX-03206,AC-1249,MR-0114,24.39,2026-01-24 16:20:52,services,DV-15663,WA,2024-06-24
TX-03207,AC-1051,MR-0053,21.73,2026-01-18 14:48:56,fuel,DV-29811,WA,2024-10-16
TX-03208,AC-1239,MR-0073,172.14,2026-01-22 16:08:34,fuel,DV-44662,OR,2023-06-15
TX-03209,AC-1115,MR-0024,138.89,2026-02-13 18:50:42,fuel,DV-79563,NV,2024-12-19
TX-03210,AC-1091,MR-0115,14.66,2026-01-05 09:06:19,services,DV-77732,AZ,2023-06-05
TX-03211,AC-1040,MR-0011,128.1,2026-03-30 17:46:35,services,DV-93341,OR,2023-05-28
TX-03212,AC-0506,MR-0036,107.06,2026-02-03 12:52:50,fuel,DV-49309,NV,2025-12-13
TX-03213,AC-1010,MR-0203,15.76,2026-02-14 09:02:30,fuel,DV-35381,AZ,2023-03-01
TX-03214,AC-1058,MR-0010,2.94,2026-03-26 12:18:34,electronics,DV-72174,OR,2024-07-31
TX-03215,AC-1049,MR-0213,14.26,2026-03-09 16:21:45,retail,DV-26651,OR,2024-08-18
TX-03216,AC-1112,MR-0157,6.75,2026-03-31 15:02:39,grocery,DV-52727,NV,2024-11-11
TX-03217,AC-1091,MR-0151,32.08,2026-01-19 14:15:06,fuel,DV-77732,AZ,2023-06-05
TX-03218,AC-1205,MR-0217,22.68,2026-03-12 12:59:48,travel,DV-39957,TX,2023-04-15
TX-03219,AC-0500,AC-0503,4404.43,2026-02-10 22:11:11,services,DV-28351,CO,2025-12-28
TX-03220,AC-1079,MR-0045,53.9,2026-03-14 17:32:26,retail,DV-41527,NV,2024-06-21
TX-03221,AC-1032,MR-0185,90.64,2026-03-17 12:47:07,grocery,DV-21112,AZ,2024-02-11
TX-03222,AC-1153,MR-0159,70.43,2026-02-09 14:00:19,retail,DV-61427,TX,2024-11-30
TX-03223,AC-1226,MR-0050,100.49,2026-03-01 11:21:17,retail,DV-17540,TX,2023-04-29
TX-03224,AC-1255,MR-0083,48.26,2026-04-01 09:03:02,grocery,DV-16603,TX,2024-06-14
TX-03225,AC-1182,MR-0209,27.64,2026-03-30 06:00:53,travel,DV-77581,TX,2024-11-23
TX-03226,AC-1202,MR-0065,143.31,2026-03-24 13:06:30,grocery,DV-77143,AZ,2023-12-15
TX-03227,AC-1044,MR-0160,112.16,2026-03-16 13:55:14,electronics,DV-70707,TX,2023-11-12
TX-03228,AC-1056,MR-0192,10.34,2026-03-27 15:53:53,fuel,DV-90160,WA,2024-12-30
TX-03229,AC-1142,MR-0111,5.94,2026-01-23 12:23:10,fuel,DV-72657,AZ,2024-04-04
TX-03230,AC-1042,MR-0141,152.2,2026-01-26 06:07:29,electronics,DV-21370,WA,2023-05-01
TX-03231,AC-1043,MR-0149,76.22,2026-03-29 21:20:02,dining,DV-61883,TX,2024-08-07
TX-03232,AC-1243,MR-0159,21.17,2026-04-04 12:30:35,dining,DV-54453,NV,2024-06-24
TX-03233,AC-1223,MR-0084,32.27,2026-02-08 10:44:21,retail,DV-52866,TX,2024-01-08
TX-03234,AC-1084,MR-0221,113.82,2026-03-01 09:46:41,services,DV-64920,TX,2024-09-15
TX-03235,AC-1083,MR-0030,144.15,2026-02-03 17:01:52,electronics,DV-81349,TX,2023-10-22
TX-03236,AC-1196,MR-0114,147.74,2026-02-03 21:04:10,services,DV-12370,CO,2023-07-15
TX-03237,AC-1034,MR-0064,74.61,2026-01-25 14:56:39,grocery,DV-25716,TX,2023-08-15
TX-03238,AC-1118,MR-0210,9.72,2026-03-03 14:11:43,travel,DV-23907,AZ,2024-08-14
TX-03239,AC-1048,MR-0047,165.21,2026-01-19 10:22:21,services,DV-32282,NV,2023-04-16
TX-03240,AC-1127,MR-0182,80.45,2026-03-21 06:06:52,electronics,DV-69267,NV,2023-12-30
TX-03241,AC-1034,MR-0146,68.81,2026-02-12 12:41:15,services,DV-25716,TX,2023-08-15
TX-03242,AC-1027,MR-0013,47.13,2026-01-12 12:34:05,fuel,DV-10250,WA,2024-10-04
TX-03243,AC-1096,MR-0169,99.97,2026-02-14 11:26:19,fuel,DV-29901,WA,2023-03-21
TX-03244,AC-1113,MR-0077,58.01,2026-04-01 11:57:02,services,DV-99434,WA,2023-03-08
TX-03245,AC-1090,MR-0118,52.77,2026-03-18 18:16:49,services,DV-86460,TX,2023-12-17
TX-03246,AC-1032,MR-0005,61.72,2026-01-24 12:59:26,services,DV-21112,AZ,2024-02-11
TX-03247,AC-1025,MR-0189,108.5,2026-02-23 13:14:15,dining,DV-91797,WA,2023-08-17
TX-03248,AC-1144,MR-0072,17.54,2026-03-27 10:15:09,retail,DV-42460,TX,2024-07-16
TX-03249,AC-1112,MR-0191,191.37,2026-03-18 11:02:17,services,DV-52727,NV,2024-11-11
TX-03250,AC-1264,MR-0061,189.67,2026-02-22 16:36:16,fuel,DV-68417,OR,2024-10-13
TX-03251,AC-1082,MR-0101,37.04,2026-03-27 21:35:56,services,DV-43995,CO,2024-04-04
TX-03252,AC-1065,MR-0078,39.79,2026-01-15 21:32:32,travel,DV-12804,OR,2024-03-13
TX-03253,AC-1003,MR-0097,127.48,2026-03-18 08:41:51,retail,DV-74589,TX,2024-10-28
TX-03254,AC-0500,AC-0503,4548.33,2026-01-28 22:01:31,services,DV-28351,CO,2025-12-28
TX-03255,AC-1199,MR-0033,101.02,2026-03-27 14:26:29,services,DV-77821,TX,2024-03-27
TX-03256,AC-1089,MR-0230,2.59,2026-01-23 11:31:35,electronics,DV-96831,CO,2023-06-18
TX-03257,AC-1088,MR-0007,15.79,2026-02-25 15:50:17,dining,DV-70052,AZ,2024-03-04
TX-03258,AC-1148,MR-0146,64.35,2026-02-23 12:06:32,electronics,DV-36553,CO,2024-07-17
TX-03259,AC-1209,MR-0212,132.97,2026-03-15 12:52:11,electronics,DV-45641,AZ,2024-07-03
TX-03260,AC-1008,MR-0034,73.95,2026-03-27 11:42:10,electronics,DV-71897,WA,2024-01-10
TX-03261,AC-1188,MR-0187,53.75,2026-03-21 13:50:06,retail,DV-51749,CO,2024-02-12
TX-03262,AC-1214,MR-0218,138.12,2026-03-07 19:28:03,electronics,DV-65345,AZ,2023-03-14
TX-03263,AC-1077,MR-0045,100.64,2026-03-04 10:51:03,fuel,DV-48399,OR,2024-08-11
TX-03264,AC-1172,MR-0022,104.62,2026-03-09 17:11:46,grocery,DV-71307,WA,2024-07-01
TX-03265,AC-1151,MR-0087,50.66,2026-03-16 21:04:45,electronics,DV-64609,AZ,2024-03-01
TX-03266,AC-1034,MR-0161,88.39,2026-03-28 19:32:37,services,DV-25716,TX,2023-08-15
TX-03267,AC-1054,MR-0021,60.1,2026-02-23 13:46:13,travel,DV-95964,TX,2023-04-10
TX-03268,AC-1042,MR-0235,102.81,2026-02-01 16:42:46,fuel,DV-21370,WA,2023-05-01
TX-03269,AC-1053,MR-0041,155.34,2026-02-26 10:53:53,electronics,DV-70994,OR,2024-01-17
TX-03270,AC-1148,MR-0156,105.22,2026-02-03 13:15:27,travel,DV-36553,CO,2024-07-17
TX-03271,AC-1135,MR-0129,72.97,2026-02-04 11:16:37,grocery,DV-89447,TX,2023-05-13
TX-03272,AC-1035,MR-0046,193.65,2026-03-06 08:56:34,grocery,DV-60926,WA,2023-02-17
TX-03273,AC-1091,MR-0179,9.19,2026-01-12 06:56:58,travel,DV-77732,AZ,2023-06-05
TX-03274,AC-1219,MR-0058,89.26,2026-03-29 15:47:00,services,DV-80333,WA,2024-10-11
TX-03275,AC-1125,MR-0210,166.81,2026-03-16 10:10:30,travel,DV-22811,CO,2023-01-24
TX-03276,AC-1160,MR-0188,87.73,2026-03-05 14:40:19,fuel,DV-19584,NV,2023-08-26
TX-03277,AC-1044,MR-0121,78.74,2026-04-04 13:39:59,travel,DV-70707,TX,2023-11-12
TX-03278,AC-1145,MR-0070,150.14,2026-03-25 15:10:44,travel,DV-78578,NV,2023-10-12
TX-03279,AC-1064,MR-0052,4.69,2026-03-12 15:45:04,travel,DV-27168,CO,2024-06-28
TX-03280,AC-1073,MR-0177,94.72,2026-03-11 14:35:54,services,DV-37661,OR,2023-07-04
TX-03281,AC-1245,MR-0009,93.57,2026-01-13 13:21:08,electronics,DV-64756,OR,2023-05-31
TX-03282,AC-1213,MR-0216,115.49,2026-03-30 06:40:01,electronics,DV-26981,OR,2023-01-27
TX-03283,AC-0500,AC-0503,4572.37,2026-01-28 22:46:21,services,DV-28351,CO,2025-12-28
TX-03284,AC-1170,MR-0193,41.85,2026-02-19 10:39:53,grocery,DV-43175,NV,2023-05-30
TX-03285,AC-1112,MR-0020,182.25,2026-01-18 10:49:15,grocery,DV-52727,NV,2024-11-11
TX-03286,AC-1237,MR-0122,90.42,2026-03-05 18:13:41,fuel,DV-39151,NV,2024-05-05
TX-03287,AC-1137,MR-0147,25.02,2026-02-26 11:51:01,dining,DV-36136,WA,2024-02-12
TX-03288,AC-1213,MR-0093,8.03,2026-01-16 13:14:48,retail,DV-26981,OR,2023-01-27
TX-03289,AC-1016,MR-0125,68.74,2026-02-04 08:46:40,travel,DV-20556,AZ,2024-03-04
TX-03290,AC-1241,MR-0023,20.1,2026-01-21 14:58:22,retail,DV-69477,WA,2023-01-24
TX-03291,AC-1117,MR-0135,13.22,2026-03-02 20:57:22,dining,DV-73240,NV,2024-10-24
TX-03292,AC-1059,MR-0044,44.0,2026-03-25 14:59:02,dining,DV-96149,AZ,2023-03-03
TX-03293,AC-1027,MR-0010,11.06,2026-03-24 10:27:30,dining,DV-10250,WA,2024-10-04
TX-03294,AC-1188,MR-0179,110.17,2026-03-25 16:24:49,services,DV-51749,CO,2024-02-12
TX-03295,AC-1245,MR-0097,58.67,2026-03-22 15:37:11,services,DV-64756,OR,2023-05-31
TX-03296,AC-1140,MR-0182,160.8,2026-04-02 17:13:58,electronics,DV-76605,TX,2023-03-24
TX-03297,AC-1190,MR-0131,39.31,2026-02-08 21:24:41,services,DV-57966,OR,2024-02-08
TX-03298,AC-1167,MR-0083,9.4,2026-03-24 18:14:12,grocery,DV-96541,TX,2023-09-27
TX-03299,AC-1089,MR-0058,85.46,2026-03-30 11:51:45,fuel,DV-96831,CO,2023-06-18
TX-03300,AC-1117,MR-0113,28.98,2026-02-16 18:39:23,retail,DV-73240,NV,2024-10-24
TX-03301,AC-1091,MR-0237,94.18,2026-03-22 07:22:58,fuel,DV-77732,AZ,2023-06-05
TX-03302,AC-1269,MR-0092,94.17,2026-02-12 19:31:43,travel,DV-55482,TX,2024-02-15
TX-03303,AC-1068,MR-0207,7.8,2026-01-20 09:23:25,services,DV-23470,OR,2024-08-22
TX-03304,AC-1126,MR-0067,145.84,2026-02-18 11:26:26,services,DV-76547,TX,2024-04-17
TX-03305,AC-1144,MR-0197,126.61,2026-01-10 08:51:13,fuel,DV-42460,TX,2024-07-16
TX-03306,AC-1264,MR-0109,91.49,2026-02-05 15:31:53,fuel,DV-68417,OR,2024-10-13
TX-03307,AC-1071,MR-0044,23.79,2026-03-09 11:57:48,retail,DV-66860,WA,2023-11-03
TX-03308,AC-1012,MR-0074,22.73,2026-01-16 21:16:23,dining,DV-55125,AZ,2023-08-08
TX-03309,AC-1242,MR-0019,25.33,2026-03-04 14:32:15,travel,DV-11513,CO,2023-07-30
TX-03310,AC-1159,MR-0152,126.74,2026-03-28 15:25:57,electronics,DV-66143,TX,2023-06-04
TX-03311,AC-1090,MR-0074,3.86,2026-01-12 12:27:18,grocery,DV-86460,TX,2023-12-17
TX-03312,AC-1041,MR-0208,107.21,2026-03-09 08:19:02,dining,DV-53583,AZ,2024-07-07
TX-03313,AC-1128,MR-0189,55.41,2026-03-29 15:48:38,dining,DV-83626,CO,2023-06-22
TX-03314,AC-1057,MR-0014,129.44,2026-01-11 18:46:19,retail,DV-88101,WA,2023-03-06
TX-03315,AC-1175,MR-0143,15.03,2026-01-11 08:25:58,dining,DV-62200,AZ,2024-08-02
TX-03316,AC-1207,MR-0142,132.72,2026-02-23 13:11:13,travel,DV-21018,WA,2024-08-03
TX-03317,AC-1110,MR-0153,131.3,2026-03-31 12:48:28,travel,DV-82938,NV,2024-04-30
TX-03318,AC-1226,MR-0138,102.19,2026-03-02 21:11:18,grocery,DV-17540,TX,2023-04-29
TX-03319,AC-1062,MR-0126,21.4,2026-01-09 14:53:36,travel,DV-81913,OR,2024-05-23
TX-03320,AC-1120,MR-0169,11.1,2026-03-27 11:29:21,dining,DV-17447,NV,2024-04-01
TX-03321,AC-1266,MR-0082,70.69,2026-03-01 17:02:11,retail,DV-98100,OR,2024-09-19
TX-03322,AC-1048,MR-0107,67.71,2026-02-23 14:39:07,fuel,DV-32282,NV,2023-04-16
TX-03323,AC-1043,MR-0207,46.34,2026-02-08 11:56:21,travel,DV-61883,TX,2024-08-07
TX-03324,AC-1239,MR-0238,15.1,2026-03-30 12:01:52,fuel,DV-44662,OR,2023-06-15
TX-03325,AC-1224,MR-0220,23.62,2026-03-22 10:02:09,dining,DV-21725,OR,2024-04-30
TX-03326,AC-0505,AC-0503,4521.64,2026-01-06 22:10:57,services,DV-21129,TX,2025-12-21
TX-03327,AC-0505,AC-0503,4746.46,2026-02-26 23:55:31,services,DV-21129,TX,2025-12-21
TX-03328,AC-1060,MR-0014,16.36,2026-03-29 16:30:50,grocery,DV-55928,TX,2024-09-25
TX-03329,AC-1232,MR-0025,71.44,2026-02-12 12:29:11,grocery,DV-93157,WA,2023-03-29
TX-03330,AC-1153,MR-0234,29.91,2026-03-16 13:48:08,dining,DV-61427,TX,2024-11-30
TX-03331,AC-1256,MR-0203,110.0,2026-02-02 06:34:31,fuel,DV-33743,AZ,2024-01-11
TX-03332,AC-1018,MR-0001,103.41,2026-01-21 07:34:50,electronics,DV-23389,AZ,2023-09-04
TX-03333,AC-1250,MR-0233,88.52,2026-01-20 13:45:25,retail,DV-79063,AZ,2023-11-02
TX-03334,AC-1232,MR-0229,51.21,2026-02-28 20:21:17,services,DV-93157,WA,2023-03-29
TX-03335,AC-1018,MR-0185,160.25,2026-03-06 19:36:26,retail,DV-23389,AZ,2023-09-04
TX-03336,AC-1027,MR-0151,3.32,2026-01-05 14:59:34,travel,DV-10250,WA,2024-10-04
TX-03337,AC-1040,MR-0035,13.99,2026-02-19 15:25:06,services,DV-93341,OR,2023-05-28
TX-03338,AC-1244,MR-0183,133.64,2026-02-14 14:00:53,grocery,DV-82491,CO,2024-01-06
TX-03339,AC-1217,MR-0211,280.63,2026-01-27 10:48:48,electronics,DV-63208,TX,2024-01-21
TX-03340,AC-0506,MR-0022,24.43,2026-04-03 14:29:39,retail,DV-49309,NV,2025-12-13
TX-03341,AC-1103,MR-0195,8.57,2026-03-27 06:06:14,retail,DV-10515,CO,2024-08-31
TX-03342,AC-1163,MR-0070,110.35,2026-03-04 10:50:41,electronics,DV-49685,NV,2023-01-13
TX-03343,AC-1099,MR-0042,65.3,2026-02-01 14:26:17,travel,DV-12451,CO,2023-11-18
TX-03344,AC-1197,MR-0125,131.51,2026-03-26 13:15:32,dining,DV-60376,CO,2023-03-10
TX-03345,AC-1143,MR-0067,126.67,2026-02-19 23:51:04,electronics,DV-76552,CO,2024-02-16
TX-03346,AC-1240,MR-0207,30.78,2026-02-13 11:32:13,fuel,DV-25948,OR,2024-06-12
TX-03347,AC-1084,MR-0141,141.37,2026-03-12 18:41:21,fuel,DV-64920,TX,2024-09-15
TX-03348,AC-1207,MR-0136,132.74,2026-03-21 15:34:44,retail,DV-21018,WA,2024-08-03
TX-03349,AC-1032,MR-0162,9.65,2026-01-25 17:06:35,dining,DV-21112,AZ,2024-02-11
TX-03350,AC-1007,MR-0228,23.8,2026-01-13 14:26:14,travel,DV-46623,CO,2023-04-07
TX-03351,AC-1138,MR-0026,11.25,2026-02-16 23:21:21,dining,DV-46331,NV,2024-02-05
TX-03352,AC-1161,MR-0159,125.47,2026-03-27 16:14:59,fuel,DV-37877,CO,2024-11-05
TX-03353,AC-1231,MR-0065,132.1,2026-02-24 17:43:09,grocery,DV-12206,WA,2023-11-16
TX-03354,AC-1172,MR-0033,21.7,2026-01-26 17:39:57,fuel,DV-71307,WA,2024-07-01
TX-03355,AC-1084,MR-0203,54.98,2026-02-21 15:35:07,retail,DV-64920,TX,2024-09-15
TX-03356,AC-1257,MR-0066,70.75,2026-01-09 07:00:29,retail,DV-36446,NV,2023-06-21
TX-03357,AC-1260,MR-0126,32.41,2026-02-04 15:03:48,retail,DV-49977,OR,2024-06-29
TX-03358,AC-1168,MR-0238,118.43,2026-03-26 20:24:23,electronics,DV-57996,OR,2023-10-16
TX-03359,AC-1253,MR-0186,84.85,2026-01-05 16:52:58,travel,DV-31161,TX,2024-12-13
TX-03360,AC-1215,MR-0238,6.58,2026-04-02 18:30:23,travel,DV-98601,AZ,2023-08-01
TX-03361,AC-1180,MR-0077,27.75,2026-01-10 12:41:00,electronics,DV-31163,NV,2024-09-24
TX-03362,AC-1090,MR-0113,85.42,2026-02-23 08:47:25,services,DV-86460,TX,2023-12-17
TX-03363,AC-1065,MR-0082,8570.59,2026-03-22 13:41:09,fuel,DV-12804,OR,2024-03-13
TX-03364,AC-1056,MR-0020,49.95,2026-03-20 16:41:59,services,DV-90160,WA,2024-12-30
TX-03365,AC-1131,MR-0207,4.28,2026-02-28 10:03:58,services,DV-68097,NV,2024-05-20
TX-03366,AC-1066,MR-0065,27.3,2026-01-13 17:03:53,services,DV-11866,WA,2023-11-18
TX-03367,AC-1048,MR-0159,87.24,2026-01-07 08:43:14,dining,DV-32282,NV,2023-04-16
TX-03368,AC-1006,MR-0205,83.56,2026-04-02 11:03:08,fuel,DV-13661,CO,2024-07-02
TX-03369,AC-1176,MR-0026,93.17,2026-02-26 15:22:44,dining,DV-73866,AZ,2023-11-23
TX-03370,AC-1001,MR-0029,23.78,2026-02-05 13:33:33,retail,DV-36203,OR,2023-06-04
TX-03371,AC-1163,MR-0146,154.38,2026-02-27 19:10:05,services,DV-49685,NV,2023-01-13
TX-03372,AC-1138,MR-0103,91.95,2026-01-17 16:02:45,electronics,DV-46331,NV,2024-02-05
TX-03373,AC-1165,MR-0177,58.06,2026-03-11 15:05:05,services,DV-30243,AZ,2024-08-26
TX-03374,AC-1179,MR-0024,10.16,2026-04-04 15:35:21,grocery,DV-39322,AZ,2024-06-11
TX-03375,AC-1199,MR-0178,32.78,2026-02-12 17:03:34,electronics,DV-77821,TX,2024-03-27
TX-03376,AC-1176,MR-0181,165.07,2026-03-29 14:50:42,travel,DV-73866,AZ,2023-11-23
TX-03377,AC-1063,MR-0192,76.42,2026-03-21 17:37:01,electronics,DV-81864,OR,2024-11-27
TX-03378,AC-1234,MR-0025,26.77,2026-01-29 11:22:46,grocery,DV-44151,CO,2023-04-15
TX-03379,AC-1075,MR-0094,56.3,2026-01-05 14:22:47,travel,DV-43008,TX,2023-09-07
TX-03380,AC-1142,MR-0167,96.6,2026-03-25 17:13:34,travel,DV-72657,AZ,2024-04-04
TX-03381,AC-1012,MR-0048,124.61,2026-01-16 07:45:18,retail,DV-55125,AZ,2023-08-08
TX-03382,AC-1214,MR-0133,47.33,2026-02-17 16:06:05,fuel,DV-65345,AZ,2023-03-14
TX-03383,AC-1174,MR-0210,60.94,2026-02-13 08:39:13,travel,DV-22337,NV,2024-09-16
TX-03384,AC-1178,MR-0051,9.89,2026-01-26 16:08:07,electronics,DV-97534,TX,2024-12-08
TX-03385,AC-1128,MR-0142,118.88,2026-02-21 15:25:29,electronics,DV-83626,CO,2023-06-22
TX-03386,AC-1018,MR-0108,64.14,2026-02-07 16:19:20,grocery,DV-23389,AZ,2023-09-04
TX-03387,AC-1129,MR-0096,126.77,2026-01-12 15:23:35,travel,DV-13652,NV,2024-09-17
TX-03388,AC-1046,MR-0102,134.32,2026-03-05 12:09:24,electronics,DV-21130,AZ,2024-11-29
TX-03389,AC-1228,MR-0006,79.86,2026-01-14 12:52:04,dining,DV-65747,AZ,2024-04-22
TX-03390,AC-1107,MR-0090,170.25,2026-02-25 15:25:04,dining,DV-72061,AZ,2023-03-12
TX-03391,AC-1235,MR-0020,67.54,2026-03-25 18:52:46,electronics,DV-20976,TX,2023-12-17
TX-03392,AC-1020,MR-0095,10.89,2026-01-20 16:43:02,grocery,DV-71614,AZ,2024-07-18
TX-03393,AC-1035,MR-0169,185.8,2026-04-02 14:19:53,travel,DV-60926,WA,2023-02-17
TX-03394,AC-1263,MR-0187,75.24,2026-02-22 18:25:50,retail,DV-48005,DE,2023-12-04
TX-03395,AC-1212,MR-0101,96.73,2026-01-11 09:00:04,retail,DV-45447,CO,2024-09-20
TX-03396,AC-1210,MR-0103,75.45,2026-02-18 15:39:18,dining,DV-15188,OR,2023-04-14
TX-03397,AC-1047,MR-0054,107.23,2026-03-27 19:10:28,services,DV-30821,CO,2023-07-05
TX-03398,AC-1247,MR-0112,56.55,2026-02-21 10:49:21,electronics,DV-91487,DE,2024-07-10
TX-03399,AC-1260,MR-0118,49.32,2026-03-02 06:59:41,travel,DV-49977,OR,2024-06-29
TX-03400,AC-1098,MR-0123,118.94,2026-03-03 15:45:22,dining,DV-76918,CO,2024-08-09
TX-03401,AC-1186,MR-0036,148.19,2026-01-09 12:11:20,services,DV-35656,WA,2024-07-26
TX-03402,AC-1125,MR-0007,55.64,2026-02-09 16:08:57,grocery,DV-22811,CO,2023-01-24
TX-03403,AC-1238,MR-0147,144.48,2026-03-08 19:29:28,retail,DV-18732,CO,2024-12-09
TX-03404,AC-1081,MR-0142,182.95,2026-01-11 17:33:35,dining,DV-52728,WA,2023-12-18
TX-03405,AC-1134,MR-0011,17.72,2026-02-11 13:23:13,fuel,DV-76263,TX,2023-10-22
TX-03406,AC-1169,MR-0045,100.61,2026-02-15 11:25:07,fuel,DV-28740,WA,2023-01-05
TX-03407,AC-1120,MR-0016,113.41,2026-03-06 14:02:18,dining,DV-17447,NV,2024-04-01
TX-03408,AC-1032,MR-0062,140.45,2026-01-31 07:42:56,retail,DV-21112,AZ,2024-02-11
TX-03409,AC-1116,MR-0078,52.42,2026-02-25 12:48:17,fuel,DV-82802,CO,2023-11-14
TX-03410,AC-1237,MR-0018,77.66,2026-03-21 17:47:46,grocery,DV-39151,NV,2024-05-05
TX-03411,AC-1097,MR-0202,236.06,2026-03-09 21:36:16,electronics,DV-78617,TX,2024-07-25
TX-03412,AC-0501,AC-0504,4437.8,2026-02-07 22:11:58,services,DV-83861,CO,2025-12-21
TX-03413,AC-1207,MR-0145,5.49,2026-02-16 06:55:19,retail,DV-21018,WA,2024-08-03
TX-03414,AC-1163,MR-0231,7.58,2026-02-08 20:36:09,fuel,DV-49685,NV,2023-01-13
TX-03415,AC-1213,MR-0024,49.66,2026-01-11 10:14:44,retail,DV-26981,OR,2023-01-27
TX-03416,AC-1023,MR-0128,155.6,2026-01-20 19:52:05,grocery,DV-36787,NV,2024-08-02
TX-03417,AC-1078,MR-0022,68.82,2026-02-06 10:20:23,travel,DV-75688,CO,2023-11-04
TX-03418,AC-1133,MR-0006,13.99,2026-03-19 21:23:00,travel,DV-90285,WA,2023-08-12
TX-03419,AC-0505,AC-0503,4926.81,2026-03-15 23:16:25,services,DV-21129,TX,2025-12-21
TX-03420,AC-1003,MR-0047,7.13,2026-02-24 10:02:33,retail,DV-74589,TX,2024-10-28
TX-03421,AC-1174,MR-0093,17.74,2026-04-01 16:42:09,electronics,DV-22337,NV,2024-09-16
TX-03422,AC-1090,MR-0151,114.63,2026-03-29 12:05:28,retail,DV-86460,TX,2023-12-17
TX-03423,AC-1263,MR-0002,103.81,2026-01-23 10:36:26,services,DV-48005,AZ,2023-12-04
TX-03424,AC-1114,MR-0123,71.33,2026-03-16 14:58:11,retail,DV-77941,TX,2023-03-04
TX-03425,AC-0502,AC-0505,4922.28,2026-03-27 22:33:56,services,DV-29954,AZ,2025-12-27
TX-03426,AC-1218,MR-0110,110.59,2026-02-26 23:49:39,retail,DV-29577,CO,2023-06-02
TX-03427,AC-1086,MR-0224,9.96,2026-01-25 13:16:17,fuel,DV-17982,TX,2023-05-01
TX-03428,AC-1129,MR-0232,28.45,2026-03-15 15:43:04,retail,DV-13652,DE,2024-09-17
TX-03429,AC-1132,MR-0075,20.43,2026-02-17 08:51:38,services,DV-52678,NV,2023-03-02
TX-03430,AC-1140,MR-0224,73.96,2026-02-13 15:38:17,services,DV-76605,TX,2023-03-24
